segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,severity_weighted_count,is_hotspot,sample_weight,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,station_approval_rate,segment_severity_mean,segment_dominant_vehicle_footprint,is_bulk_artifact_segment,dist_to_metro_m,dist_to_commercial_m,dist_to_bus_stop_m,dist_to_school_m,dist_to_hospital_m,dist_to_market_m,dist_to_restaurant_m,dist_to_worship_m,dist_to_office_m,dist_to_mall_m,dist_to_airport_m,dist_to_railway_station_m,dist_to_hotel_m,dist_to_nightlife_m,dist_to_park_m,dist_to_stadium_m,dist_to_university_m,poi_count_200m,poi_count_500m,poi_gravity_score,dist_to_legal_parking_m,legal_parking_capacity,overflow_risk_index,segment_total_events,segment_event_rate,segment_rank_pct,model_segment_id,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,day_of_year_norm,is_weekday_peak,is_weekend_peak,hour_bucket,is_holiday,is_festival,is_first_week_of_month,is_month_end,is_school_dropoff,is_school_pickup,is_lunch_market,is_office_commute_am,is_office_commute_pm,is_shopping_evening,is_nightlife_peak,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,road_vulnerability,lag_1h_total,lag_2h_total,lag_3h_total,lag_24h_total,lag_168h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,rainfall_mm,is_raining,is_underpass_or_bridge,rain_shelter_bottleneck,distance_to_active_event_m,event_impact_score,active_event_count,nearest_active_event_venue,nearest_active_event_label,hawkes_decay_intensity,neighbor_spillover_score,station_enforcement_volume,station_event_rate
osm_way_503491597,2023-11-10 04:00:00,0,1,0,0,0,0,1,1.7999999999999998,0,1.0,13.005704099586307,77.57120643211378,13.005919268529412,77.57119922264705,13006,77571,Malleshwaram,No Junction,No Junction,primary,12.0,340,osm_overpass_nearest_road,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Sampige Road,primary,"LINESTRING (77.5712229 13.0049922, 77.5712126 13.0054364, 77.57119 13.006416)",1.0,1.0736764705882353,1.3376470588235296,0,1337.2595169494818,186.7859331100042,75.85924053921676,272.60247730623865,37.23663354097914,284.17734174832947,20.809731731035733,66.19844678025022,39.908991791201366,223.33170908295364,8492.719173083791,1009.6874164368515,1012.6073952824519,819.7051286161948,124.42865583487644,382.1826920431753,133.07422820799832,0.0,0.0,0.0,497.63025737616636,4.095841934414859,87.71869110978426,302.0,0.09682590573901892,0.9384839650145773,osm_way_503491597,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.20006412311638344,0.32318050657261943,0.062359917304320917,0.06552650938463082,1.5,2.5,0.0,0.0,3.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.5163266492815834,7.9,0.0,0.0
osm_way_503491600,2023-11-10 04:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.998120450745324,77.57138138251774,12.998066726126128,77.57140035225225,12997,77571,Malleshwaram,No Junction,No Junction,primary,12.0,111,osm_overpass_nearest_road,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Sampige Road,primary,"LINESTRING (77.571408 12.996965, 77.5714022 12.9972198, 77.5713998 12.9973236, 77.5713924 12.9976416, 77.5713903 12.9977319, 77.571376 12.9983558, 77.5713561 12.9992144, 77.5713547 12.9992759)",1.0,0.8919819819819818,1.1765765765765768,0,850.5848514786513,136.323103411544,43.79767281719477,120.14099702093158,20.05452555526934,560.9855473088292,38.830605745410296,62.0919175090818,186.91773230384638,345.5812350837331,9281.450480029715,901.9595930848316,489.34297381594735,462.9151044477579,233.27511836771106,953.5145359744026,431.3835028456546,0.0,0.0,0.0,268.00408625816414,17.867202368773953,22.302517524582555,82.0,0.026290477717217056,0.7402332361516035,osm_way_503491600,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.007694773966014748,0.0,0.062359917304320917,0.06552650938463082,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.6065306597126334,0.0,0.0,0.0
osm_way_687319738,2023-11-10 04:00:00,0,6,0,0,0,0,6,0.9000000000000001,0,0.6000000000000001,12.941553596317416,77.56715257635662,12.941714637748344,77.56715026556292,12942,77567,Basavanagudi,No Junction,No Junction,secondary,9.0,302,osm_overpass_nearest_road,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",Bull Temple Road,tertiary,"LINESTRING (77.5678527 12.9436325, 77.5678537 12.9435883, 77.5678595 12.9432458, 77.5678584 12.9431203, 77.5678539 12.9430229, 77.5678529 12.9429921, 77.5678497 12.9428978, 77.5678157 12.9428285, 77.5678013 12.9427991, 77.5676641 12.9425843, 77.5675202 12.9423998, 77.5672421 12.9420431, 77.5670528 12.9418003, 77.5668979 12.941625, 77.5667843 12.9409089, 77.5667038 12.9402945, 77.5666973 12.9401391, 77.5666929 12.9400342, 77.5666841 12.9398257, 77.5666834 12.9393825)",1.0,0.4058311258278146,1.2466887417218544,1,1220.7626313581777,467.51057867991307,242.76306478331094,183.38175958001293,41.83354292678927,536.0064027308448,206.63839961077684,62.20821897445866,19.662759044517674,2394.602940030464,11149.678445443626,3560.8656427418105,301.03619659005096,1403.8780251711346,76.20974340762265,953.2410908563271,135.50108902248724,0.0,0.0,0.0,76.65691184383266,10.876166041389252,48.35281757976142,183.0,0.058672651490862454,0.8778425655976676,osm_way_687319738,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.2539275408784867,0.5386341776210324,0.062359917304320917,0.06552650938463082,1.2,7.0,2.0,0.0,2.357142857142857,5.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,4.981473500331319,2.0357142857142856,0.0,0.0
osm_way_735401984,2023-11-10 04:00:00,0,0,0,0,0,0,0,0.0,0,0.3,13.031397003708392,77.62345753965847,13.031527307142863,77.62312934642857,13031,77623,K.G. Halli,No Junction,No Junction,secondary,9.0,28,osm_overpass_nearest_road,"Kempegowda Road, Kamraj Nagar, HBR Layout, Bengaluru, Karnataka. Pin-560045 (India)",1st Main Road,tertiary,"LINESTRING (77.6250618 13.0308528, 77.6238653 13.0312213, 77.6237579 13.0312544, 77.6234562 13.031373, 77.6231696 13.0314857, 77.6228801 13.0315995, 77.6228089 13.0316275, 77.6224545 13.0317669, 77.621891 13.0320115, 77.6218805 13.032016)",1.0,0.5850357142857143,1.5535714285714286,1,5484.512018674992,479.0280960724148,196.48155619615494,273.2706802057939,53.85794685967044,3542.3854904455707,560.3833825439945,859.0899211079948,804.740663491334,3478.9820477652047,5865.118103461579,2874.7018130393794,844.0637710748827,1101.0913896912148,597.7067582826222,5987.163281767901,156.98561807941167,0.0,0.0,0.0,775.5770686471079,25.55524764255956,8.460775891775807,28.0,0.008977236293683874,0.3271137026239067,osm_way_735401984,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.062359917304320917,0.06552650938463082,1.2,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,6.989709382257404,0.0,0.0,0.0
osm_way_98261243,2023-11-10 04:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.94350708818755,77.69765673327211,12.943664917772043,77.69774074926877,12944,77698,HAL Old Airport,No Junction,No Junction,secondary,9.0,107,osm_overpass_nearest_road,"Outer Ring Road, Salarpuria Sattva Eminence, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",Service Road,tertiary,"LINESTRING (77.6984883 12.9457677, 77.6984614 12.9456441, 77.6979563 12.944124, 77.6979391 12.9440724, 77.6978168 12.9437043, 77.6977628 12.9435665, 77.6976395 12.9432347, 77.6975901 12.9431148, 77.6975209 12.9429766, 77.6973874 12.9427101, 77.6973531 12.9426448, 77.6972625 12.9424704, 77.6971773 12.9423095, 77.6971026 12.9421909, 77.69696 12.9419646, 77.6968441 12.9417807, 77.6965841 12.9413547)",1.0,0.9889439252336448,1.4588785046728971,1,4244.716210232417,54.700767444876725,116.47277985270232,307.2177517477966,551.9362108778254,1462.3825966893291,110.73805357012051,165.52349367681515,98.62922727547482,1440.5513006831445,3198.111589732016,4096.633767558722,137.83089083100487,152.89515363547707,222.15644656033612,8127.749719554039,853.5925724657308,0.0,0.0,0.0,33.04161261459667,25.126220260752003,13.270064441870911,105.0,0.033664636101314524,0.7947521865889213,osm_way_98261243,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.06925296569413272,0.10772683552420648,0.062359917304320917,0.06552650938463082,1.2,10.0,1.0,1.0,2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,6.6563161984462065,4.142857142857143,0.0,0.0
osm_way_1055330323,2023-11-10 05:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.91184773239606,77.63810990138478,12.911776928,77.638137196,12911,77638,HSR Layout,No Junction,No Junction,secondary,9.0,25,osm_overpass_nearest_road,"14th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",14th Main Road,tertiary,"LINESTRING (77.6381184 12.9120704, 77.6381157 12.9119228, 77.6381068 12.9117109, 77.638082 12.911628)",1.0,0.8059999999999999,0.884,0,1270.4203167403582,42.113377751092614,52.10301844215027,317.13754892508945,246.1033234354646,1568.0011349546066,16.530302561094246,216.33235833517435,96.34271509631674,2218.356308983334,5545.300316488631,7371.085365612166,931.4620920206869,77.81811050348536,182.44744462970024,3878.724279401282,668.0716719603563,0.0,0.0,0.0,508.275635593436,25.88607373221029,6.010838986813837,24.0,0.0076947739660147485,0.23731778425655978,osm_way_1055330323,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06231960707981909,0.07195375073575491,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,0.0,0.0,0.0
osm_way_1091226939,2023-11-10 05:00:00,6,0,0,0,0,0,6,5.76,1,5.0,13.071996641117888,77.58955024504385,13.071289240188518,77.5882469255784,13071,77587,Kodigehalli,No Junction,No Junction,secondary,9.0,2334,osm_overpass_nearest_road,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",GKVK Road,secondary,"LINESTRING (77.5925525 13.0720013, 77.5914312 13.0723047, 77.5905982 13.0725268, 77.5896806 13.0727613, 77.5896125 13.0727718, 77.589507 13.0727683, 77.5891243 13.0727073, 77.5889598 13.0726464, 77.5889281 13.0726233, 77.5888543 13.0725628, 77.5887792 13.0724513, 77.5885689 13.0721232, 77.5883755 13.0718127, 77.5883489 13.0717699, 77.5883427 13.0717604, 77.5881568 13.0714775, 77.5880092 13.0712601, 77.587949 13.0711912, 77.5878596 13.0710889, 77.58772 13.0709316, 77.5876706 13.070876, 77.587278 13.0704456, 77.5871958 13.0703977, 77.5870595 13.0703397)",1.0,0.5769965724078835,0.8855612682090832,0,6901.737340325734,380.19957704983034,332.86963286974327,725.4336669167615,844.6712250942256,1252.8399272786728,112.35520852512114,410.89662966450703,391.49530272994735,157.69368128554794,1093.5215748225305,3279.4763803570695,887.4382351799344,191.30623558665974,221.74096154735352,3378.705251694118,761.7142011559604,0.0,0.0,0.0,116.28615037784915,74.0776271146421,87.64520627802591,2047.0,0.6563000961846746,0.997667638483965,osm_way_1091226939,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.7002244309073421,0.4309073420968259,0.06231960707981909,0.07195375073575491,1.2,4.8,6.0,2.3333333333333335,5.352941176470588,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,5.639260853995632,0.0,0.0,0.0
osm_way_1097920903,2023-11-10 05:00:00,3,0,0,0,0,0,3,0.28800000000000003,0,0.30000000000000004,12.95241468962831,77.54144609247561,12.952567145918367,77.54133514489796,12952,77541,Byatarayanapura,BTP096 - Gali Anjaneya Temple,Named Junction,residential,6.0,98,osm_overpass_nearest_road,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",,residential,"LINESTRING (77.5413464 12.9526256, 77.5414426 12.9524264, 77.5415426 12.9522023)",1.0,0.29994897959183675,0.9275510204081633,1,482.9791529550956,392.7155848776956,156.89246546599912,954.7021121621087,536.8941131946614,2180.386754162675,260.40975936255427,55.22516433304813,623.2199161769202,1469.5268447775193,13886.390959974799,645.5016814187089,395.29786559604287,1602.1140543908014,197.3060495857853,2566.5129178929683,1422.055911013891,0.0,0.0,0.0,1244.2517125014224,8.0,53.05481956228175,91.0,0.029176017954472586,0.7653061224489796,osm_way_1097920903,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.11542160949022122,0.32318050657261943,0.06231960707981909,0.07195375073575491,1.2000000000000002,3.0,2.0,2.142857142857143,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,3.033486918941706,4.583333333333333,0.0,0.0
osm_way_1110164510,2023-11-10 05:00:00,0,0,0,0,0,0,0,0.0,0,0.3,13.041590218098325,77.5144534353109,13.041760103535353,77.51447800606061,13041,77514,Peenya,No Junction,No Junction,secondary,9.0,66,osm_overpass_nearest_road,"KIADB Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",,tertiary,"LINESTRING (77.5147035 13.0425321, 77.5146845 13.0424606, 77.5146345 13.0422722, 77.5146218 13.0422262, 77.5145183 13.0418343, 77.5144219 13.0414713, 77.5143676 13.0412667, 77.5143348 13.041143, 77.5142035 13.0406483)",1.0,0.9786363636363636,1.2196969696969695,0,276.9507382335558,332.5775919728691,208.42525471131353,891.3956090625634,123.24661995646981,4236.410862239068,210.21609729509694,240.27724566789087,622.3095027794225,4169.246477004507,9879.765388007703,3785.389989019019,1539.9047915687572,1098.4049358943737,226.4626686298422,3202.2573495872457,691.4408292225885,0.0,0.0,0.0,502.19535731764466,8.0,25.36881847189436,38.0,0.012183392112856685,0.47463556851311955,osm_way_1110164510,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06231960707981909,0.07195375073575491,1.2,3.0,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,2.655854541238734,0.0,0.0,0.0
osm_way_1158653935,2023-11-10 05:00:00,1,0,0,0,0,0,1,0.08000000000000002,0,0.1,12.965529661727837,77.57746636649142,12.96485656219208,77.57723729900862,12964,77577,City Market,BTP082 - KR Market Junction,Named Junction,secondary,9.0,1012,osm_overpass_nearest_road,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",Avenue Road,tertiary,"LINESTRING (77.5769452 12.9643175, 77.5769693 12.9643772, 77.5770813 12.9646782, 77.5773624 12.9652724, 77.5776159 12.9658707, 77.5777893 12.9662766, 77.5779207 12.9665741, 77.5780029 12.9667354)",1.0,0.6437183794466403,1.0364624505928852,0,350.2942291129068,16.565320070071095,146.88947315336358,358.34940859350587,296.90816443760457,131.47720845091303,318.58873398502135,26.071145947472548,260.8791869897697,1320.831166673984,10095.70885277939,1641.820308987435,550.663384056923,837.8755054010431,348.47343014502974,1542.4554432544708,256.63165752366166,0.0,0.0,0.0,320.9819684584746,50.0211527403952,77.00437191998779,893.0,0.2863097146521321,0.9842565597667638,osm_way_1158653935,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.38473869830073737,0.2693170888105162,0.06231960707981909,0.07195375073575491,1.2,1.826086956521739,1.4285714285714286,1.0,2.380952380952381,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.8562499453965413,2.6923076923076925,0.0,0.0
osm_way_1163794399,2023-11-10 05:00:00,0,5,0,0,0,0,5,0.8999999999999999,0,0.5,13.190433219884863,77.64559886998008,13.190664714285713,77.64569763197278,13190,77645,Chikkajala,No Junction,No Junction,secondary,9.0,147,osm_overpass_nearest_road,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",,tertiary,"LINESTRING (77.6452094 13.1899379, 77.6456975 13.1905661, 77.6459082 13.1908147, 77.6459447 13.1908577, 77.645998 13.1909207)",1.0,1.0178231292517008,1.4768707482993197,1,21220.003126996715,287.94149747129285,80.507379193908,1240.10974614542,3500.672523087858,6628.39889574007,42.09110906448044,1832.7349633977044,470.91222023664716,11845.845342109587,6627.642511280196,8852.764058550587,54.26713281316985,5763.3681088333815,890.9381345082377,8215.971060270393,227.98206672303436,0.0,0.0,0.0,7589.907887407803,243.3203364444903,21.008486208827758,142.0,0.045527412632253926,0.8422740524781341,osm_way_1163794399,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.10003206155819172,0.2693170888105162,0.06231960707981909,0.07195375073575491,1.2,1.5,2.0,1.6,1.8571428571428572,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,2.0025631281493226,1.0,0.0,0.0
osm_way_1166301535,2023-11-10 05:00:00,3,0,0,0,0,0,3,2.4000000000000004,1,3.0,12.9945569197855,77.55547232882375,12.996062724494891,77.55450411615509,12994,77555,Rajajinagar,BTP008 - Navarang Theatre,Named Junction,secondary,9.0,29,osm_overpass_nearest_road,"80 Feet Ring Road, Harikara Vidvan Sri R Gururajulu Naidu Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Dr. Rajkumar Road,secondary,"LINESTRING (77.5531189 12.9981284, 77.5534364 12.9975543, 77.5535888 12.9973201, 77.5537375 12.9971003, 77.5538962 12.9969158, 77.5542075 12.9965987, 77.5543914 12.9963827, 77.5545924 12.9960644, 77.5549001 12.9954297, 77.5551716 12.9949102, 77.5553674 12.9946096, 77.5555978 12.9942352, 77.5558322 12.9939158, 77.5561472 12.9934513, 77.5562661 12.993276, 77.55636 12.9931192, 77.5569081 12.9924383, 77.557457 12.9916347, 77.5578786 12.9910472, 77.5578963 12.9910209)",1.0,0.9624137931034483,1.0724137931034485,0,466.20867680891854,173.33719218939544,291.3764963085783,136.56203350235202,187.06681837197573,1153.741915497031,36.720934793960986,82.8113882990523,151.2159068337335,1358.6412366951242,10299.526348627143,1098.5212404030392,165.8753895152576,489.84018687906376,314.9003209598688,2447.2501820109105,258.1912051702664,0.0,0.0,0.0,439.1549715099369,91.29366136368411,3.503754400670589,27.0,0.008656620711766592,0.3058309037900875,osm_way_1166301535,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.023084321898044245,0.16159025328630972,0.06231960707981909,0.07195375073575491,1.2,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.8141397614683019,6.0,0.0,0.0
osm_way_1166762206,2023-11-10 05:00:00,0,0,0,0,0,0,0,0.0,0,0.3,13.008545261660156,77.5707248033284,13.008552151034483,77.5708094786207,13008,77571,Malleshwaram,No Junction,No Junction,secondary,9.0,145,osm_overpass_nearest_road,"18th Cross Road, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",18th Cross Road,secondary,"LINESTRING (77.5703094 13.0085457, 77.5703936 13.0085605, 77.5710906 13.0085304, 77.5711066 13.0085299, 77.5711413 13.0085284)",1.0,1.0918620689655172,1.3317241379310347,0,1561.427432539648,49.03129979310836,34.89817466295045,254.85439645440613,117.5659530628079,596.1230393317737,48.776776184978274,112.98335673860655,52.70981365268181,442.4287022884154,8215.758711476334,1177.5435870606739,924.1495644146902,847.3180815138242,73.80585600709415,510.1420675012325,112.36566533443913,0.0,0.0,0.0,537.4936618206269,56.19350168458278,22.205730509332422,104.0,0.03334402051939724,0.7927113702623907,osm_way_1166762206,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.06925296569413272,0.0,0.06231960707981909,0.07195375073575491,1.2,1.0,1.0,1.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.1975402610325057,2.0,0.0,0.0
osm_way_1278431121,2023-11-10 05:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.974026102962457,77.54612809593183,12.974105165384612,77.54617402692307,12974,77546,Vijayanagara,BTP020 - Hosahalli Metro Station,Named Junction,residential,6.0,26,osm_overpass_nearest_road,"2nd Cross Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2nd Cross Road,residential,"LINESTRING (77.546055 12.9739257, 77.5461717 12.974086, 77.5462012 12.9741265)",1.0,0.28800000000000003,0.8000000000000002,1,62.44224733443198,105.47438950982733,23.690785183582037,206.48771056251584,51.8823255385681,946.9231898558628,195.46862503996,95.40126480617222,140.11581953045302,606.0678102816204,12786.577147357837,1987.9039680219737,824.727026941497,1701.1336287044667,197.4109762858349,4304.689568564831,973.0508964329035,0.0,0.0,0.0,987.3304630962571,232.2281104108032,3.125269019124466,26.0,0.00833600512984931,0.2862973760932945,osm_way_1278431121,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.03077909586405899,0.21545367104841295,0.06231960707981909,0.07195375073575491,1.2000000000000002,0.0,16.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,5.886071058743077,2.75,0.0,0.0
osm_way_1278975050,2023-11-10 05:00:00,5,0,1,1,0,0,7,0.7000000000000001,0,1.4000000000000001,12.964638984106822,77.53959511971502,12.964807678032141,77.5390781650463,12965,77538,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,secondary,9.0,1267,osm_overpass_nearest_road,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",5th Main Road,secondary,"LINESTRING (77.538189 12.9650872, 77.5385739 12.9649567, 77.5391349 12.964763, 77.5395405 12.9646229, 77.540567 12.9643633, 77.5410181 12.9642473)",1.0,0.4989542225730071,0.9599052880820838,1,720.3837233649604,438.7661591910917,134.07558636718394,210.1642332900326,50.62182897982167,815.2969138958152,94.58182399479637,87.41730253500134,118.29391820964241,1642.0569167095232,14032.266841844188,784.8570352402793,456.82260412394334,1308.0147181806678,291.6801458700249,3609.0102489437104,234.58006811810762,0.0,0.0,0.0,808.2164931804077,8.0,99.93460594577118,1252.0,0.40141070856043604,0.9912536443148688,osm_way_1278975050,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.5848028214171208,0.48477075985892915,0.06231960707981909,0.07195375073575491,1.2,1.0,2.0,5.0,4.75,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,2.4579403427976674,0.0,0.0,0.0
osm_way_1303738158,2023-11-10 05:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.931306289643494,77.68682267889727,12.931514380937257,77.68706478219674,12930,77686,HAL Old Airport,No Junction,No Junction,secondary,9.0,54,osm_overpass_nearest_road,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",,tertiary,"LINESTRING (77.6877026 12.9320882, 77.6876193 12.9320133, 77.6871259 12.9315793, 77.6870544 12.9315218, 77.6870433 12.9315122, 77.68667 12.9311655, 77.6866076 12.931109, 77.6865425 12.9310518, 77.6861987 12.9307532, 77.6860679 12.9306327, 77.6860337 12.9306011, 77.6859455 12.9305213)",1.0,1.36537037037037,1.4148148148148147,0,5981.1983765417735,49.598449510010965,47.37488751833701,634.4299884211005,191.3366852582479,1518.6128601260464,63.898993473838935,58.14366784180809,107.04982217234648,1364.3769132175528,2930.517422876699,3358.1497855513185,182.4081040782162,215.875661900915,365.91603205049506,7081.512510598171,675.2460041437407,0.0,0.0,0.0,181.56714278419634,122.99035700846174,4.067443853589592,45.0,0.014427701186277652,0.5349854227405247,osm_way_1303738158,5,4,11,314,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,early_morning,0,0,0,0,0,0,0,0,0,0,0,0.05386341776210323,0.0,0.06231960707981909,0.07195375073575491,1.2,2.0,1.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.804070920745139,0.0,0.0,0.0
